track_id,artists,track_name,track_genre,search_string,duration_ms,tempo,tempo_log,duration_minutes,tags_clean_text,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,lfm_playcount,lfm_listeners,log_playcount,log_listeners,log_plays_per_listener,plays_per_listener,tag_count
7p2PmcaQexuWvnaHSISBAp,Julio Martel,Quema Esas Cartas,tango,Quema Esas Cartas - Julio Martel,183337,98.468,4.5897316222989,3.055616666666667,argentina tango,0.93,0.531,0.373,0.000518,0.105,-7.389,0.0426,0.597,625.0,232.0,6.439350371100098,5.4510384535657,1.3067005469314699,2.6939655172413794,2
5JHEq93ERWKQrqgea9RG8s,Carlos Lombardi;Los Românticos De La Noche,Garufa,tango,"Garufa - Carlos Lombardi, Los Românticos De La Noche",125906,127.666,4.849417478566787,2.0984333333333334,tango tango argentino,0.833,0.551,0.434,0.963,0.0552,-10.87,0.0292,0.76,288.0,167.0,5.666426688112432,5.123963979403259,1.0023036065341953,1.7245508982035929,2
3qyx6h4cCuHpCcTYFSMKeb,Juan D'Arienzo,Desde El Alma,tango,Desde El Alma - Juan D'Arienzo,131400,97.244,4.5772232839371405,2.19,tango tango argentino argentina classical tango latin all milonga argentine tango brasil los,0.465,0.698,0.506,0.697,0.181,-9.284,0.0589,0.59,7603.0,2271.0,8.93642970360832,7.7284157798410416,1.4696847767132497,3.347864376926464,10
0tDUG3Lcsf526yuPtJmI3p,Alfredo De Angelis;Oscar Larroca,En tus brazos,tango,"En tus brazos - Alfredo De Angelis, Oscar Larroca",188659,124.385,4.823381594256738,3.1443166666666666,tango tango argentino classical tango argentina alfredo de angeli argentine tango latin 2x4 world tango instrumental,0.967,0.512,0.528,0.0191,0.68,-6.366,0.0389,0.767,808.0,120.0,6.695798917058491,4.795790545596741,2.0455399900041544,6.733333333333333,10
7cTf7hWKRLHEI2Wvcyxc1w,Julio Sosa,El Ciruja,tango,El Ciruja - Julio Sosa,183226,121.019,4.795947558063027,3.0537666666666667,tango uruguay argentina tango argentino uruguayan tango uruguayo guardia vieja all classical latinoamerica,0.932,0.606,0.486,2.96e-05,0.284,-4.318,0.0822,0.514,1835.0,847.0,7.515344571180436,6.742880635791903,1.1526173691895694,2.166469893742621,10
5IXfbpgA2fDETI09slD588,Julio Sosa;Leopoldo Federico y su Orquesta,Un Tropezón (with Leopoldo Federico y Su Orquesta),tango,"Un Tropezón (with Leopoldo Federico y Su Orquesta) - Julio Sosa, Leopoldo Federico y su Orquesta",193586,109.234,4.693492370161154,3.2264333333333335,tango uruguay argentina tango argentino uruguayan tango uruguayo guardia vieja all classical latinoamerica,0.926,0.494,0.602,7.75e-05,0.607,-10.39,0.188,0.603,149.0,85.0,5.0106352940962555,4.454347296253507,1.012669858867385,1.7529411764705882,10
2ViHHrrPlRdQhcZ6slsxiy,Julio Sosa;Armando Pontier y su Orquesta,La Casita de Mis Viejos (with Armando Pontier y su Orquesta),tango,"La Casita de Mis Viejos (with Armando Pontier y su Orquesta) - Julio Sosa, Armando Pontier y su Orquesta",176320,118.526,4.77513234579119,2.9386666666666668,tango uruguay argentina tango argentino uruguayan tango uruguayo guardia vieja all classical latinoamerica,0.789,0.621,0.685,0.0,0.497,-6.286,0.101,0.717,595.0,245.0,6.39024066706535,5.5053315359323625,1.2321436812926323,2.4285714285714284,10
0ldyN0L13dgtUUWuYyiyAy,Alfredo De Angelis;Oscar Larrocca;Orquesta de Alfredo De Angelis,Por Qué Me das Dique,tango,"Por Qué Me das Dique - Alfredo De Angelis, Oscar Larrocca, Orquesta de Alfredo De Angelis",188586,124.487,4.824201292782175,3.1431,tango tango argentino classical tango argentina alfredo de angeli argentine tango latin 2x4 world tango instrumental,0.956,0.655,0.329,0.000996,0.105,-6.616,0.0471,0.833,514.0,219.0,6.244166900663736,5.393627546352362,1.2080739720701508,2.34703196347032,10
62wUu317Tyup7sCcuYC8FN,El Cachivache Quinteto,Mi Serenata,tango,Mi Serenata - El Cachivache Quinteto,171175,99.513,4.6002882888964844,2.8529166666666668,tango punk,0.756,0.561,0.448,0.826,0.123,-7.884,0.0321,0.429,204.0,93.0,5.3230099791384085,4.543294782270004,1.1611326456494435,2.193548387096774,1
6NvIIosKqhiT9JVgQWBvWV,Sandra Luna;Franco Luciani;Peteco Carabajal,Perfume de Carnaval,tango,"Perfume de Carnaval - Sandra Luna, Franco Luciani, Peteco Carabajal",237882,151.48,5.0204536030335944,3.9647,tango latin female vocalist all jazzadelic high-fidelic jazz vibe latinoamericana divas international,0.823,0.398,0.338,0.0,0.164,-11.001,0.0473,0.339,84.0,65.0,4.442651256490317,4.189654742026425,0.8295590360498221,1.2923076923076924,7
0OIG1Md2aT4k7uUCBXAnCO,Osvaldo Pugliese,Patético,tango,Patético - Osvaldo Pugliese,159053,126.926,4.843604239470927,2.6508833333333333,tango tango argentino argentina latin argentine tango world argentinian argentine world music buenos aire,0.937,0.516,0.435,0.784,0.445,-8.166,0.0491,0.56,2305.0,511.0,7.743269700829004,6.238324625039508,1.7067031270742286,4.510763209393346,10
17iPZmaID95A2XxcTDBXoh,La Chicana,La Mariposa,tango,La Mariposa - La Chicana,245733,116.44,4.757376118877422,4.09555,tango argentina latin world female vocalist argentinian tango nuevo all world music,0.582,0.552,0.342,0.0,0.094,-6.854,0.048,0.451,1837.0,539.0,7.516433302915632,6.29156913955832,1.4834581095735384,3.4081632653061225,9
5BKVDepSXp8JxsDAFwgbF2,Tango Bardo,Derecho viejo,tango,Derecho viejo - Tango Bardo,154028,133.22,4.892001896985033,2.5671333333333335,tango argentinian,0.598,0.551,0.538,0.455,0.0723,-5.901,0.0352,0.793,497.0,163.0,6.210600077024653,5.099866427824199,1.398489634213709,3.049079754601227,2
6SYfvfrVug82W9NZYXTrQ5,Carlos Gardel,La Cieguita,tango,La Cieguita - Carlos Gardel,170187,126.526,4.840447820645277,2.83645,tango argentina tango argentino latin oldie argentinian 30s male vocalist buenos aire 20s,0.884,0.656,0.224,1.15e-06,0.108,-14.32,0.0772,0.636,6069.0,2658.0,8.711113884053544,7.88570539124302,1.1888477078901207,2.283295711060948,10
0ItPXdNM4F5Sns3yAcEFlV,Carlos Gardel,Insomnio,tango,Insomnio - Carlos Gardel,222053,107.609,4.67850428735247,3.7008833333333335,tango argentina tango argentino latin oldie argentinian 30s male vocalist buenos aire 20s,0.987,0.494,0.403,1.77e-06,0.389,-15.05,0.156,0.421,1373.0,687.0,7.2254814727822945,6.5337888379333435,1.0981269695612774,1.9985443959243085,10
3ZQbACbZocQridI7dQSjFz,Teuvo Oinas,"Kerran, Vain Yhden Kerran",tango,"Kerran, Vain Yhden Kerran - Teuvo Oinas",191160,109.47,4.695650539116466,3.186,iskelma finnish tango finland king of tango male vocalist,0.677,0.662,0.737,0.0,0.188,-4.339,0.033,0.864,164.0,95.0,5.10594547390058,4.564348191467836,1.002951170098997,1.7263157894736842,6
1hw4qPbWk1Pk1MTtCE5NqM,Carlos Gardel,Milonguera,tango,Milonguera - Carlos Gardel,174204,70.102,4.249951324304023,2.9034,tango argentina tango argentino latin oldie argentinian 30s male vocalist buenos aire 20s,0.987,0.678,0.26,0.000187,0.0883,-13.006,0.145,0.738,2919.0,1282.0,7.979338895262328,7.1569563646156364,1.1869012336887668,2.276911076443058,10
1HZiHEA6MVMCSzEE2VlV4j,Carlos Gardel,Aquel tapado de armino,tango,Aquel tapado de armino - Carlos Gardel,146253,127.816,4.85059172972527,2.43755,tango argentina tango argentino latin oldie argentinian 30s male vocalist buenos aire 20s,0.983,0.717,0.153,0.00992,0.114,-13.439,0.144,0.456,3118.0,1339.0,8.045267716607803,7.200424892944957,1.2025528272553831,2.3286034353995517,10
2viCIYNMD2Nli21t7GSvgH,Roberto Goyeneche,Volvio Una Noche,tango,Volvio Una Noche - Roberto Goyeneche,188466,113.579,4.732498630043562,3.1411,tango argentina tango argentino goyeneche latin roberto goyeneche world world music portugal,0.616,0.558,0.415,0.0,0.103,-7.777,0.0845,0.425,1367.0,556.0,7.221105098182496,6.322565239927284,1.2408734513381974,2.45863309352518,9
0mbnoXmzOtn4oAl5bJIaDV,Melingo,En Un Bondi Color Humo,tango,En Un Bondi Color Humo - Melingo,216066,99.799,4.603158163227137,3.6011,tango argentina alternative tango milonga cumbia tango argentino neo-tango argentinian daniel melingo world,0.836,0.575,0.447,2.17e-06,0.235,-9.0,0.0746,0.692,3357.0,1124.0,8.119100837637486,7.025538314638521,1.3829524843325067,2.986654804270463,10
2E5Mt0lLiOHvxGrJuguJnD,Carlos Gardel,El Quinielero,tango,El Quinielero - Carlos Gardel,159216,138.951,4.934121352996009,2.6536,tango argentina tango argentino latin oldie argentinian 30s male vocalist buenos aire 20s,0.989,0.69,0.174,0.000122,0.596,-17.868,0.33,0.774,858.0,434.0,6.755768921984255,6.075346031088684,1.0909021502421423,1.976958525345622,10
2HJQBy9ApsgENgL2fisJ3I,Esko Rahkonen,Syvä kuin meri,tango,Syvä kuin meri - Esko Rahkonen,199493,120.311,4.790080056871916,3.324883333333333,finnish tango iskelma finland finnish tango 1960 male vocalist,0.805,0.558,0.298,1.87e-06,0.0786,-10.06,0.0356,0.603,3404.0,1208.0,8.133000218583613,7.097548850614793,1.3396955028941893,2.8178807947019866,7
71vHOjN6VzODZKv8I6cZqv,Roberto Goyeneche,Los Mareados (Los Dopados),tango,Los Mareados (Los Dopados) - Roberto Goyeneche,226626,89.062,4.489332756412123,3.7771,tango argentina tango argentino goyeneche latin roberto goyeneche world world music portugal,0.953,0.201,0.31,0.0048,0.22,-11.791,0.0316,0.0802,716.0,263.0,6.57507584059962,5.575949103146316,1.3143776103527458,2.722433460076046,9
3ucjjE6eunnebQmC9qO0S6,Dino Saluzzi,La Humilde,tango,La Humilde - Dino Saluzzi,135360,157.844,5.061607203511855,2.256,jazz tango bandoneon ecm argentina contemporary jazz tango nuevo world music world,0.561,0.581,0.495,0.502,0.0452,-8.343,0.128,0.661,776.0,287.0,6.655440350367647,5.662960480135946,1.3093681625823268,2.7038327526132404,9
2Y6UTWgrRMDoR8BlbGzHjU,Olavi Virta,Täysikuu,tango,Täysikuu - Olavi Virta,183960,118.682,4.776447647319724,3.066,tango finnish iskelma finnish tango suomi schlager oldie finland male vocalist melancholic,0.924,0.503,0.151,1.9e-05,0.166,-11.434,0.0437,0.526,17958.0,5441.0,9.795846661018736,8.601901919343192,1.4587304189039645,3.300496232310237,10
2I0s3IcylrD0MpcFQb1RQy,Luminn;Roxanne Emery;Eximinds,In The Silence (Tritonia 399) - Eximinds Remix,trance,"In The Silence (Tritonia 399) - Eximinds Remix - Luminn, Roxanne Emery, Eximinds",204687,131.287,4.877385766505957,3.41145,trance chinese drum and bas glitch hop dubstep bass china bass house future house progressive house,0.14,0.433,0.816,0.000145,0.557,-5.507,0.0831,0.234,65.0,40.0,4.189654742026425,3.713572066704308,0.965080896043587,1.625,10
2zg3iJW4fK7KZgHOvJU67z,Faithless,Tarantula,trip-hop,Tarantula - Faithless,398152,136.007,4.912706354999722,6.635866666666667,electronic trip-hop dance house electronica british trance chillout trip hop techno,0.00959,0.622,0.816,0.578,0.0991,-11.095,0.0483,0.427,559503.0,157152.0,13.234805955948955,11.964975132084863,1.5173810633944917,3.5602664935858277,10
2TVb2sWHlhV4jXzZvGMCGJ,Hooverphonic,The World Is Mine,trip-hop,The World Is Mine - Hooverphonic,233400,90.269,4.502794101371225,3.89,trip-hop electronic chillout female vocalist electronica downtempo belgian trip hop dream pop pop,0.0279,0.654,0.886,6.06e-06,0.0838,-5.074,0.0618,0.845,295641.0,72716.0,12.596904541860381,11.194330473874974,1.6224911337574324,4.0656939325595465,10
2BgnllppKagvBLUhDGCZFd,Hooverphonic,Magenta,trip-hop,Magenta - Hooverphonic,289800,120.061,4.7879999469577585,4.83,trip-hop electronic chillout female vocalist electronica downtempo belgian trip hop dream pop pop,0.00548,0.493,0.685,0.861,0.124,-9.503,0.0343,0.0916,239289.0,44427.0,12.385431484473362,10.70162518028701,1.8541263451041465,5.386116550746168,10
2GdctUkiYZSGz3PzUgDMiq,Faithless;Rollo Armstrong;Sister Bliss,Flowerstand Man,trip-hop,"Flowerstand Man - Faithless, Rollo Armstrong, Sister Bliss",202573,98.131,4.586303320730017,3.3762166666666666,electronic trip-hop dance house electronica british trance chillout trip hop techno,0.255,0.609,0.408,0.0569,0.127,-10.255,0.0374,0.0821,172252.0,58541.0,12.056719605269958,10.977499724336004,1.3717938414298723,2.9424164260945322,10
72vGgw2I0BTKCpzmVWRok7,Massive Attack,Psyche,trip-hop,Psyche - Massive Attack,204800,115.003,4.744958214979513,3.4133333333333336,trip-hop electronic chillout downtempo electronica british trip hop ambient alternative experimental,0.894,0.699,0.365,0.000498,0.0972,-15.236,0.0341,0.398,1309519.0,229706.0,14.085171215818237,12.344559862744848,1.9022340916019496,5.700848040538776,10
03tF3P98XyiJrQhxx7q0M6,Roots Manuva;Charli 2na;Wayne Paul,Revolution 5,trip-hop,"Revolution 5 - Roots Manuva, Charli 2na, Wayne Paul",252626,84.786,4.4401304348286645,4.2104333333333335,hip-hop dub ninja tune rap british electronic trip-hop uk reggae,0.154,0.753,0.553,0.000102,0.0857,-5.041,0.416,0.56,32128.0,11849.0,10.37751432806502,9.380083146563278,1.3114232941414008,2.7114524432441556,9
2uN6gfG1SrXYX1Q4doVPfO,Flunk;Parliavox,Morning Star - Parliavox Remix,trip-hop,"Morning Star - Parliavox Remix - Flunk, Parliavox",317066,156.043,5.05013161029317,5.284433333333333,trip-hop chillout electronic downtempo female vocalist norwegian electronica alternative indie trip hop,0.117,0.485,0.517,0.753,0.112,-11.184,0.0292,0.376,93910.0,35218.0,11.450102804235202,10.469340988688563,1.2992468449323922,2.6665341586688625,10
4LUllPnGoVQ2SjQXtMilAw,Cut Chemist,(My 1st) Big Break,trip-hop,(My 1st) Big Break - Cut Chemist,270626,94.487,4.5484622588990415,4.510433333333333,turntablism hip-hop trip-hop electronic instrumental hip-hop electronica underground hip-hop american dj,0.182,0.826,0.816,0.379,0.129,-4.709,0.256,0.566,235874.0,65526.0,12.37105728267085,11.090217550427058,1.5259912757487488,3.5997008820926046,9
6jAMoVGlGeFPq4xFIXc7J8,Archive,Fuck U - Live Zénith Paris,trip-hop,Fuck U - Live Zénith Paris - Archive,333560,199.866,5.297647141997732,5.559333333333333,trip-hop electronic progressive rock alternative rock british alternative rock trip hop experimental progressive,0.091,0.356,0.752,0.0,0.571,-6.76,0.0455,0.263,32000.0,6493.0,10.373522431293592,8.77863395266279,1.7797517330546413,4.928384413984291,10
2RgiecQXtYUwE4tF3Q1BPo,Thievery Corporation,Encounter in Bahia,trip-hop,Encounter in Bahia - Thievery Corporation,240880,100.002,4.605190185788094,4.014666666666667,chillout trip-hop downtempo electronic lounge dub ambient acid jazz electronica chill,0.000132,0.769,0.908,0.92,0.057,-10.776,0.0349,0.585,109437.0,28455.0,11.603113457835589,10.256114313628292,1.5781468780084098,3.8459673168160253,10
7r5De6PxH4Eax8jXMj93OB,Howie B.,Fizzy In My Mouth/Your Mouth - Original Mix,trip-hop,Fizzy In My Mouth/Your Mouth - Original Mix - Howie B.,262000,133.79,4.8962714064855275,4.366666666666666,trip-hop downtempo ambient electronic electronica chillout hip-hop trip hop dub lovey radio,0.413,0.731,0.386,0.78,0.109,-13.368,0.0569,0.249,282.0,129.0,5.645446897643238,4.867534450455582,1.1587808101345625,2.186046511627907,10
2gak2Z4kHpsCiyhySu1aO6,Nicola Conte,Love Me 'Til Sunday - Performed By Nicola Conte,trip-hop,Love Me 'Til Sunday - Performed By Nicola Conte - Nicola Conte,269949,107.994,4.682075670025397,4.49915,jazz bossa nova lounge acid jazz chillout nu jazz italian nu-jazz electronic downtempo,0.346,0.685,0.832,0.243,0.145,-8.232,0.0314,0.768,3047.0,1325.0,8.022240916806537,7.189922170745808,1.1938081108761065,2.299622641509434,10
5vPOKzm0jnz73P8wD09All,Llorca,Any How,trip-hop,Any How - Llorca,340226,124.019,4.820434779673613,5.670433333333333,acid jazz lounge nu jazz chillout jazz electronic nu-jazz downtempo chill house,0.00346,0.788,0.578,0.905,0.0786,-11.377,0.0566,0.282,65559.0,28480.0,11.090721032857767,10.256992477269039,1.1945075032986923,2.301931179775281,10
1tjNR4xCsm0n6911hn1L4p,Roots Manuva,Colossal Insight,trip-hop,Colossal Insight - Roots Manuva,225973,91.056,4.511474701860768,3.7662166666666668,hip-hop dub ninja tune rap british electronic trip-hop uk reggae,0.444,0.684,0.61,0.0,0.135,-7.978,0.0494,0.712,115166.0,35285.0,11.654138527873569,10.471241563688011,1.4501795053276585,3.263879835624203,9
5mBq0XjUp3Ahms6EujIiKk,Jon Kennedy,I Feel the Weight,trip-hop,I Feel the Weight - Jon Kennedy,255451,87.495,4.471581648873711,4.257516666666667,downtempo trip-hop ninja tune chillout jazz electronic hann with gun acid jazz nu jazz lounge,0.000587,0.791,0.488,0.778,0.33,-10.773,0.128,0.46,12201.0,3971.0,9.409355151711798,8.287025025165063,1.40426339962941,3.0725258121380006,10
7fjwhq5xxpDYzflpPxVB9H,Wax Tailor;Adi Oasis,Déjà vu,trip-hop,"Déjà vu - Wax Tailor, Adi Oasis",246143,136.022,4.912816637359435,4.102383333333333,trip-hop downtempo electronic hip-hop french turntablism trip hop abstract hip-hop instrumental hip-hop chillout,0.386,0.688,0.601,0.836,0.266,-10.052,0.166,0.653,3128.0,1355.0,8.048468743668883,7.212294468500341,1.1964910108416382,2.3084870848708485,10
7xo7UfZKxVxSFbQca88Cr7,Bitter:Sweet,Get What I Want,trip-hop,Get What I Want - Bitter:Sweet,204400,120.961,4.795468179592817,3.4066666666666667,trip-hop chillout electronic female vocalist electronica downtempo lounge jazz nu jazz chill,0.608,0.779,0.618,0.000204,0.102,-7.471,0.0467,0.854,198875.0,33371.0,12.200436793911544,10.415472504021965,1.9401098953748566,5.959515747205658,10
345zZlftOq4rYQEVQoWC0z,Faithless;Rollo Armstrong;Sister Bliss,Angeline,trip-hop,"Angeline - Faithless, Rollo Armstrong, Sister Bliss",217840,126.092,4.837011799245437,3.6306666666666665,electronic trip-hop dance house electronica british trance chillout trip hop techno,0.859,0.711,0.312,0.000591,0.372,-10.778,0.0432,0.49,194636.0,65415.0,12.178891564268339,11.088522155841813,1.3801261756631917,2.9754031949858595,10
0nSD3gyg7dSsAPmTZoMYLR,Faithless;Rollo Armstrong;Sister Bliss,Baseball Cap,trip-hop,"Baseball Cap - Faithless, Rollo Armstrong, Sister Bliss",176133,200.269,5.299661462845766,2.93555,electronic trip-hop dance house electronica british trance chillout trip hop techno,0.0235,0.719,0.59,0.0284,0.0753,-9.366,0.391,0.524,222805.0,72579.0,12.314056716654708,11.19244468076706,1.403600580994972,3.069827360531283,10
06ydkFqPLNpZRFVuUxSJ3y,Morcheeba,Part of the Process,trip-hop,Part of the Process - Morcheeba,265293,155.954,5.049561091971429,4.42155,trip-hop chillout electronic downtempo female vocalist british trip hop electronica lounge pop,0.173,0.616,0.525,0.0125,0.115,-7.411,0.025,0.402,1269143.0,261529.0,14.053853215436009,12.474304278660309,1.7669169576280364,4.852781144729647,10
2Ihrrl0Bp6n9yheY1pH5HB,Morcheeba,World Looking In,trip-hop,World Looking In - Morcheeba,246613,172.102,5.148087324300462,4.110216666666667,trip-hop chillout electronic downtempo female vocalist british trip hop electronica lounge pop,0.125,0.638,0.835,0.329,0.1,-7.556,0.0687,0.779,1069893.0,248529.0,13.883070136110225,12.423318841578299,1.6686313069802348,4.304902043624688,10
1v685OFD51NsY493VwO7FK,Nicola Conte,The Dining Rooms - Flamenco Sketches - New Rhumba Version,trip-hop,The Dining Rooms - Flamenco Sketches - New Rhumba Version - Nicola Conte,377286,109.979,4.700289438476047,6.2881,jazz bossa nova lounge acid jazz chillout nu jazz italian nu-jazz electronic downtempo,0.133,0.557,0.876,0.208,0.132,-6.985,0.042,0.425,10651.0,4074.0,9.273502946933823,8.312626025674962,1.2849214117330363,2.6143838978890526,10
4xsRf7II7vezfpzK5i2iM0,DJ Cam,Un été à Paris,trip-hop,Un été à Paris - DJ Cam,290133,110.338,4.703548381887007,4.83555,trip-hop downtempo electronic chillout hip-hop turntablism acid jazz instrumental hip-hop french nu jazz,0.76,0.738,0.502,0.503,0.123,-15.437,0.0559,0.804,7992.0,2703.0,8.98632143762602,7.902487437162855,1.3754140752400583,2.9567147613762486,10
75tORrhionXPRvTJ70fxWB,Gramatik;Gibbz,Get a Grip,trip-hop,"Get a Grip - Gramatik, Gibbz",254030,99.978,4.604950161784541,4.233833333333333,funk hip-hop downtempo chillout instrumental hip-hop electronic dubstep trip-hop,0.00466,0.607,0.718,0.0,0.169,-4.182,0.331,0.928,5633.0,1879.0,8.636574948436317,7.539027055823995,1.3857620214746336,2.997871208089409,8
0j4sZBOjI9M1Ll4p8XJJhs,GusGus,Polyesterday,trip-hop,Polyesterday - GusGus,292757,102.036,4.625325692191656,4.879283333333333,electronic icelandic house techno trip-hop downtempo electropop tech house progressive house electronica,0.0149,0.801,0.556,0.725,0.042,-12.297,0.132,0.695,153696.0,40875.0,11.942738410793583,10.6182983727321,1.5602785057911293,3.7601467889908258,10
40t43Dkpffcgrk93GuscJM,The Herbaliser,Ginger Jumps The Fence,trip-hop,Ginger Jumps The Fence - The Herbaliser,301466,113.438,4.731256432162954,5.0244333333333335,trip-hop hip-hop ninja tune downtempo electronic chillout hann with gun jazz funk acid jazz,0.411,0.65,0.83,0.27,0.362,-13.198,0.044,0.674,132665.0,48561.0,11.795589970460211,10.790596611046704,1.3169241315542672,2.7319247956178825,10
3SteBNG61Qv1QIbeYM2dSe,William Orbit,Barber's Adagio for Strings - Ferry Corsten Remix,trip-hop,Barber's Adagio for Strings - Ferry Corsten Remix - William Orbit,218826,135.01,4.905348849769155,3.6471,ambient electronic chillout downtempo electronica trance british experimental house techno,2.49e-05,0.481,0.941,0.83,0.0837,-7.395,0.0325,0.26,69530.0,19077.0,11.149527975270669,9.856291117705153,1.5357274403087933,3.6447030455522356,10
6gV7dhKTOscAikuhqyKdVK,DJ Vadim;Governor Tiggy,Sweet Like a Lolly (feat. Governor Tiggy),trip-hop,"Sweet Like a Lolly (feat. Governor Tiggy) - DJ Vadim, Governor Tiggy",201405,94.072,4.544060446521114,3.35675,ninja tune hip-hop trip-hop turntablism electronic downtempo abstract hip-hop russian instrumental hip-hop,0.458,0.734,0.833,0.0,0.0802,-3.762,0.338,0.941,1809.0,710.0,7.501082124259871,6.566672429803241,1.266352306317249,2.547887323943662,9
3K60QrITzr3A7VfO9gj65y,Waldeck;la Heidi,Get On Uppa,trip-hop,"Get On Uppa - Waldeck, la Heidi",223689,106.503,4.668173153766825,3.72815,trip-hop downtempo electronic chillout lounge nu jazz austrian nu-jazz electronica female vocalist,0.248,0.856,0.69,0.531,0.112,-10.781,0.0365,0.927,33835.0,9118.0,10.429280603423905,9.118115427933665,1.5498560128609444,3.7107918403158586,10
1sQzql0UMBfpFWGENPFTTN,Thetahealing,Understanding the Human Mind,world-music,Understanding the Human Mind - Thetahealing,278726,79.452,4.375153065730709,4.645433333333333,,0.951,0.0903,0.00895,0.977,0.0942,-31.771,0.0394,0.0348,65.0,31.0,4.189654742026425,3.4657359027997265,1.13036098698269,2.096774193548387,0
6ul5bvsJ2Z59kC62nzrmrP,Ruido Blanco Hart;Ondas Alfa;Música de concentración profunda,La Calidez Sana Del Agua,world-music,"La Calidez Sana Del Agua - Ruido Blanco Hart, Ondas Alfa, Música de concentración profunda",120000,112.275,4.720951218973802,2.0,,0.103,0.229,0.986,0.0427,0.716,-21.872,0.0577,0.0148,80.0,49.0,4.394449154672439,3.912023005428146,0.9679921062510455,1.6326530612244898,0
1mWVXiafBgfyjLZdAYGppw,Petra Espiritu,Música para Iniciar el Día,world-music,Música para Iniciar el Día - Petra Espiritu,394999,71.287,4.266713982605702,6.583316666666667,,0.846,0.168,0.132,0.821,0.0953,-23.575,0.0328,0.0362,38.0,16.0,3.6635616461296463,2.833213344056216,1.2163953243244932,2.375,0
172wTMTSTGKoQ3c3y1dD6A,Estudio Hermoso,Música para Estudiar,world-music,Música para Estudiar - Estudio Hermoso,369000,92.223,4.5242095571538,6.15,,0.933,0.109,0.187,0.979,0.162,-20.388,0.0354,0.0318,66.0,43.0,4.204692619390966,3.784189633918261,0.9301477665355813,1.5348837209302326,0
2XrZVAgEyFuhasEwfpG7Oa,Monjes Tibetanos,Sueños de Plata,world-music,Sueños de Plata - Monjes Tibetanos,255999,79.519,4.37599598681653,4.26665,,0.965,0.176,0.222,0.737,0.126,-18.027,0.0391,0.0626,329.0,158.0,5.799092654460526,5.0689042022202315,1.125669090055623,2.0822784810126582,0
4DrOtvGcJRQ71S0TPwGMHW,Paz Interior,"Ambient Attention, Pt. 14",world-music,"Ambient Attention, Pt. 14 - Paz Interior",125580,62.201,4.130371076786315,2.093,,0.501,0.21,0.0712,0.922,0.111,-26.1,0.0518,0.0387,154.0,109.0,5.043425116919247,4.700480365792417,0.8808061499486208,1.4128440366972477,0
4yoH9qzZQk1q7tQEiy4v4Y,Lucas Cervetti,Suspiro,world-music,Suspiro - Lucas Cervetti,89274,65.978,4.189321353125187,1.4879,,0.981,0.581,0.0618,0.952,0.101,-23.637,0.046,0.402,676.0,313.0,6.517671272912275,5.749392985908253,1.150491141082559,2.159744408945687,0
3IxffkznUu2I4mx9OWibW5,Cuencos Tibetanos Sonidos Relajantes,De Conexion,world-music,De Conexion - Cuencos Tibetanos Sonidos Relajantes,96302,85.784,4.451832508917844,1.6050333333333333,,0.000878,0.121,0.242,0.813,0.12,-17.98,0.0375,0.0362,98.0,35.0,4.59511985013459,3.58351893845611,1.33500106673234,2.8,0
4aLBgBxa1ajNoWD3OSDay6,Ondas Delta,Ondas Cerebrales Delta,world-music,Ondas Cerebrales Delta - Ondas Delta,359003,79.655,4.377704809024858,5.983383333333333,,0.853,0.312,0.033,0.851,0.114,-25.894,0.0307,0.0639,68.0,22.0,4.23410650459726,3.1354942159291497,1.4087672169719492,3.090909090909091,0
6xZuzUxNn5AGIPQ2FvXXLP,Mc_team,528Hz La frecuencia del amor,world-music,528Hz La frecuencia del amor - Mc_team,170387,114.573,4.741212174427865,2.8397833333333335,,0.875,0.17,0.052,0.904,0.129,-28.693,0.0374,0.0475,325.0,152.0,5.786897381366708,5.030437921392435,1.1436359700420649,2.138157894736842,0
3FuOBnk7Xsglp7AIsHQVaA,Reiki Armonía,Paz Mental,world-music,Paz Mental - Reiki Armonía,290999,76.042,4.331285819220683,4.849983333333333,meditation healing spirituality reiki,0.97,0.0672,0.0903,0.977,0.093,-23.496,0.0401,0.0361,779.0,316.0,6.659293919683638,5.75890177387728,1.242767428663689,2.4651898734177213,4
7IPetVJ4VQgCT5Sh5VA4h1,Lucas Cervetti,Maremágnum,world-music,Maremágnum - Lucas Cervetti,260506,99.947,4.604640045488446,4.3417666666666666,,0.894,0.405,0.283,0.806,0.119,-9.471,0.03,0.0813,240.0,76.0,5.484796933490655,4.343805421853684,1.425008873300581,3.1578947368421053,0
2ZYEpnio0Z6EfJWy2JAf53,Dulces Sueños,Sueños Vividos,world-music,Sueños Vividos - Dulces Sueños,335999,89.494,4.494171583927443,5.599983333333333,,0.968,0.198,0.257,0.949,0.11,-17.361,0.0415,0.0381,51.0,20.0,3.9512437185814275,3.044522437723423,1.2669476034873244,2.55,0
2D9w6sabdMCLSheW5aegwO,Jason Mraz,Absolutely Zero,acoustic,Absolutely Zero - Jason Mraz,339196,135.061,4.9057265282359745,5.653266666666667,acoustic singer-songwriter pop alternative rock male vocalist indie american jason mraz folk,0.128,0.521,0.495,0.0,0.296,-7.756,0.027,0.116,687769.0,144663.0,13.44120975869842,11.882169091064815,1.7499446373478174,4.754284094758162,10
